13 34 36 4	0.13929618768328444 0.04407514450867052
13 34 36 12	0.052563150074294206 0.03648843930635838
13 34 36 13	0.10323033707865169 0.13583815028901733
13 34 37	0.0026406126221283337 0.0036127167630057803
13 34 37 8	0.07192982456140351 0.025289017341040464
13 34 37 10	0.054598691009300725 0.03865606936416185
13 34 37 13	0.09449229966066301 0.07153179190751445
13 34 37 14	0.04524393567729627 0.03901734104046243
13 34 37 36	0.009303721488595438 0.008309248554913294
13 34 38 8	0.0749863163656267 0.020592485549132948
13 34 38 12	0.013381138357129138 0.03901734104046243
13 34 39 18	0.07608695652173914 0.0025289017341040463
13 36	0.024750174297002093 0.06033236994219653
13 36 3	0.08586956521739131 0.01083815028901734
13 36 3 36	0.018274312243789205 0.039739884393063585
13 36 10	0.03129657228017884 0.05852601156069364
13 36 10 16	0.010810038573265393 0.06611271676300579
13 36 10 30	0.007258703764728934 0.07478323699421965
13 36 10 36	0.012195842774110925 0.10296242774566473
13 36 10 37	0.02283552815914822 0.03901734104046243
13 36 12	0.0032697547683923707 0.011921965317919074
13 36 12 32	0.00295599000291793 0.06972543352601156
13 36 12 36	0.007171326331713845 0.07947976878612717
13 36 12 37	0.022860180754917598 0.06683526011560693
13 36 14	0.06593406593406594 0.03395953757225433
13 36 14 10	0.016927083333333332 0.002890173410404624
13 36 14 16	0.033019595741397935 0.06033236994219653
13 36 16	0.09596543587980687 0.627528901734104
13 36 16 10	0.01067066449137969 0.03829479768786127
13 36 16 16	0.046081046028160356 0.3486271676300578
13 36 16 17	0.04074415486466102 0.12572254335260116
13 36 16 30	0.0031736614895473644 0.09429190751445087
13 36 16 32	0.0012144856290991636 0.10151734104046242
13 36 16 34	0.004269874891322956 0.02926300578034682
13 36 16 36	0.024650539210412215 0.33851156069364163
13 36 16 37	0.036385466970628215 0.2023121387283237
13 36 17	0.040246952172553925 0.08200867052023121
13 36 17 10	0.016540739228098837 0.012283236994219654
13 36 17 16	0.047781199843838114 0.1875
13 36 17 30	0.0033083230442903728 0.02926300578034682
13 36 17 32	0.00406479464213669 0.0444364161849711
13 36 17 34	0.0021817764253315728 0.00541907514450867
13 36 17 36	0.02738489316882335 0.1510115606936416
13 36 17 37	0.04537735267978917 0.2546965317919075
13 36 24 5	0.013647954602593111 0.03143063583815029
13 36 24 8	0.009046333954160173 0.04226878612716763
13 36 24 12	0.01750700280112045 0.04985549132947977
13 36 24 13	0.04248770784070863 0.220014450867052
13 36 24 14	0.012516608286024883 0.08309248554913294
13 36 25 10	0.011301035665942646 0.03684971098265896
13 36 25 12	0.02100807399858901 0.07947976878612717
13 36 25 13	0.05535137543156254 0.12933526011560695
13 36 25 14	0.011460038696234558 0.05130057803468208
13 36 28 4	0.01674423581019633 0.05057803468208093
13 36 28 8	0.011537895511405445 0.06286127167630058
13 36 28 10	0.011009681881051175 0.10115606936416185
13 36 28 12	0.018578076432434375 0.0921242774566474
13 36 28 13	0.039000274649821476 0.21459537572254336
13 36 29 12	0.05673631123919309 0.040823699421965315
13 36 29 13	0.05200614494849087 0.1069364161849711
13 36 30	0.0014999175869457723 0.02348265895953757
13 36 30 4	0.01751377385339512 0.08345375722543352
13 36 30 8	0.009218154712605599 0.06286127167630058
13 36 30 9	0.011775718578418262 0.02348265895953757
13 36 30 10	0.01425432084100493 0.26011560693641617
13 36 30 12	0.01397586810770373 0.23591040462427745
13 36 30 13	0.03728127603856684 0.3406791907514451
13 36 30 14	0.011441428261538539 0.1596820809248555
13 36 30 16	0.004334895358918361 0.06033236994219653
13 36 30 18	0.0009746045889953219 0.008670520231213872
13 36 30 36	0.0020826156399736933 0.022398843930635837
13 36 32 4	0.01040787623066104 0.022398843930635837
13 36 32 10	0.00770009971352147 0.10115606936416185
13 36 32 12	0.01714756069319773 0.4154624277456647
13 36 32 13	0.05453177886423467 0.23229768786127167
13 36 32 14	0.007815933203590935 0.11127167630057803
13 36 32 18	0.003245555801430995 0.03504335260115607
13 36 33 4	0.019365424167494743 0.08309248554913294
13 36 33 8	0.010366248713746713 0.05130057803468208
13 36 33 9	0.008163846760760936 0.029985549132947976
13 36 33 10	0.009397988796652493 0.12752890173410406
13 36 33 12	0.03157116007517895 0.16582369942196531
13 36 33 13	0.0492426067267259 0.4949421965317919
13 36 33 14	0.011581831594477817 0.12644508670520233
13 36 34	0.0023320645472578137 0.019508670520231215
13 36 34 4	0.017278617710583154 0.06286127167630058
13 36 34 5	0.007513644484691255 0.03540462427745665
13 36 34 8	0.012157731501993797 0.0476878612716763
13 36 34 9	0.011831714497977602 0.025289017341040464
13 36 34 10	0.009209172025785682 0.13872832369942195
13 36 34 12	0.013239484432952087 0.21676300578034682
13 36 34 13	0.04471488958439842 0.2781791907514451
13 36 34 14	0.013354367112332875 0.18641618497109827
13 36 34 16	0.013794518089279763 0.0657514450867052
13 36 34 18	0.0005498059508408797 0.0050578034682080926
13 36 34 34	0.0007651605540281164 0.010476878612716763
13 36 36	0.08108563154527393 0.29552023121387283
13 36 36 16	0.04301531333343176 0.36560693641618497
13 36 36 17	0.037947214076246336 0.09573699421965318
13 36 36 30	0.0007057340894770006 0.01625722543352601
13 36 36 36	0.049451201283140275 0.19255780346820808
13 36 36 37	0.046669243654168274 0.1268063583815029
13 36 37	0.05494194279241008 0.11343930635838151
13 36 37 3	0.036280020439448134 0.003973988439306358
13 36 37 12	0.005353179266222745 0.008670520231213872
13 36 37 16	0.04546607375344504 0.19869942196531792
13 36 37 17	0.05328083335410073 0.08742774566473989
13 36 37 36	0.04851320754716981 0.12933526011560695
13 36 38 12	0.02997934914192124 0.07767341040462428
13 36 38 13	0.20754716981132076 0.01300578034682081
13 36 38 14	0.0066718995290423865 0.004335260115606936
13 36 38 18	0.018488540512907898 0.06791907514450866
13 36 39 18	0.019247293349372745 0.025289017341040464
13 36 39 19	0.0072456332121266205 0.12355491329479769
13 37	0.05136870564379858 0.04949421965317919
13 37 10	0.033849129593810444 0.010476878612716763
13 37 10 30	0.03430316091954023 0.044797687861271675
13 37 12	0.010193679918450561 0.002890173410404624
13 37 12 34	0.0022087244616234127 0.001445086705202312
13 37 16	0.06570474600524684 0.09176300578034682
13 37 16 16	0.04936901244898308 0.1217485549132948
13 37 16 17	0.13931581556767478 0.07695086705202313
13 37 16 36	0.06965888068604228 0.17882947976878613
13 37 16 37	0.045219710016110214 0.08851156069364162
13 37 17	0.31369720285325 0.2727601156069364
13 37 17 14	0.03824091778202677 0.0036127167630057803
13 37 17 16	0.05779931030105571 0.09429190751445087
13 37 17 17	0.0976951531822062 0.08453757225433527
13 37 17 36	0.06093322830267365 0.11416184971098266
13 37 17 37	0.048580530475033884 0.1809971098265896
13 37 24 13	0.08936170212765958 0.05563583815028902
13 37 25 4	0.10532837670384139 0.007947976878612716
13 37 25 14	0.08172706245181187 0.02384393063583815
13 37 30	0.002 0.0036127167630057803
13 37 30 10	0.03871119105341363 0.11271676300578035
13 37 30 12	0.03185621909471282 0.06286127167630058
13 37 30 14	0.013403990024937655 0.04985549132947977
13 37 32 10	0.00889998944665283 0.03143063583815029
13 37 32 12	0.03636260465404198 0.23627167630057805
13 37 32 13	0.0921575502571295 0.12716763005780346
13 37 32 14	0.009245701376396269 0.033236994219653176
13 37 32 18	0.012540588959802933 0.02348265895953757
13 37 33 5	0.018499486125385406 0.03106936416184971
13 37 33 9	0.014196925089957475 0.013728323699421965
13 37 33 12	0.06485688323489323 0.11885838150289017
13 37 33 13	0.09580543341422029 0.34284682080924855
13 37 33 14	0.023301085417649834 0.05997109826589595
13 37 34 13	0.10575703778848593 0.10404624277456648
13 37 34 14	0.050697480741203414 0.07225433526011561
13 37 36	0.10257787325456498 0.09718208092485549
13 37 36 16	0.04712855005766881 0.17160404624277456
13 37 36 17	0.12154927221013886 0.078757225433526
13 37 36 36	0.05904482103830031 0.09429190751445087
13 37 36 37	0.05113241628456301 0.06900289017341041
13 37 37	0.033550792171481825 0.02348265895953757
13 37 37 16	0.052558542931483085 0.04299132947976879
13 37 37 17	0.1838494144694303 0.0953757225433526
13 37 38 18	0.026300035918106715 0.05455202312138728
13 37 39 19	0.0322974490875645 0.08345375722543352
13 38 10	0.07578558225508318 0.011560693641618497
13 38 12	0.090307736554501 0.06828034682080925
13 38 12 16	0.03797862405312857 0.04949421965317919
13 38 12 17	0.047910741632028006 0.026372832369942197
13 38 12 36	0.026101544382493708 0.03504335260115607
13 38 13	0.30612244897959184 0.008670520231213872
13 38 14	0.058011049723756904 0.0072254335260115606
13 38 18	0.07192189853040452 0.11921965317919075
13 38 18 16	0.018043684710351376 0.06936416184971098
13 38 18 17	0.016178559970667767 0.04660404624277457
13 38 18 36	0.021836664261286984 0.04263005780346821
13 38 19	0.01543845203787567 0.017341040462427744
13 38 19 16	0.013643574828133264 0.026734104046242775
13 38 19 36	0.00817356812308432 0.019508670520231215
13 38 19 37	0.011341049924003274 0.028179190751445087
13 38 38 10	0.005308168681804777 0.006141618497109827
13 38 38 12	0.012182741116751269 0.024205202312138727
13 38 38 14	0.001490789053348951 0.0050578034682080926
13 39 12	0.03571428571428571 0.0018063583815028901
13 39 18	0.047619047619047616 0.019508670520231215
13 39 18 37	0.017063633131887666 0.01300578034682081
13 39 19	0.05219930644278153 0.2434971098265896
13 39 19 16	0.026850324795530275 0.12644508670520233
13 39 19 17	0.04276400131863302 0.06502890173410404
13 39 19 32	0.0002571036218338445 0.012283236994219654
13 39 19 36	0.016751341403354155 0.11235549132947976
13 39 19 37	0.023816843435637308 0.10223988439306358
13 39 25 4	0.017326732673267328 0.005780346820809248
13 39 28 13	0.03987772683062387 0.045158959537572256
13 39 34 12	0.026367571822117276 0.024205202312138727
13 39 34 13	0.04063383522914064 0.08092485549132948
13 39 38 12	0.01224230524917711 0.04010115606936416
14	0.06819672131147542 0.03757225433526012
14 10	0.013888888888888888 0.001445086705202312
14 10 16	0.016676593210244194 0.0050578034682080926
14 10 30	0.025588768115942028 0.023121387283236993
14 10 32	0.002279981760145919 0.002890173410404624
14 10 32 8	0.021614319486659914 0.005780346820809248
14 10 32 12	0.006724798095176807 0.034320809248554913
14 10 32 13	0.03502051983584131 0.02167630057803468
14 10 34 13	0.07382039573820395 0.02781791907514451
14 10 36	0.022374309028691763 0.02167630057803468
14 10 36 36	0.026554737022443035 0.02601156069364162
14 12	0.004926822199681206 0.01083815028901734
14 12 10 32	0.0006379030387381118 0.002890173410404624
14 12 12	0.0013918960717599752 0.002167630057803468
14 12 16	0.00836690424542919 0.008309248554913294
14 12 16 10	0.00402067777139575 0.0018063583815028901
14 12 16 36	0.008710837612523649 0.028179190751445087
14 12 23	0.016642547033285094 0.0036127167630057803
14 12 24 9	0.005687989481506888 0.007947976878612716
14 12 24 10	0.005208932888223783 0.02926300578034682
14 12 30	0.0027912746821048278 0.017341040462427744
14 12 30 10	0.003494198907498533 0.06936416184971098
14 12 30 12	0.004348260895653739 0.05708092485549133
14 12 30 13	0.018865227954837787 0.08742774566473989
14 12 30 16	0.0032134437135998106 0.0444364161849711
14 12 32	0.002153776713699786 0.036127167630057806
14 12 32 8	0.00984924436522966 0.011560693641618497
14 12 32 10	0.0030869819478664354 0.04335260115606936
14 12 32 12	0.0031147689376320262 0.09501445086705203
14 12 32 13	0.013435263500325308 0.06539017341040462
14 12 32 14	0.00599310891572143 0.04841040462427745
14 12 32 16	0.005443825444320017 0.043713872832369945
14 12 32 36	0.0020007725205009714 0.025289017341040464
14 12 32 37	0.0013325093661890233 0.01300578034682081
14 12 33 13	0.01872583852874796 0.08634393063583815
14 12 34 12	0.003517847211519777 0.04985549132947977
14 12 34 13	0.019961795606494748 0.07586705202312138
14 12 36	0.006888143092374021 0.049132947976878616
14 12 36 16	0.005901606983227223 0.0968208092485549
14 12 36 37	0.006763779883403883 0.02601156069364162
14 12 37	0.01551910421373146 0.028901734104046242
14 12 37 36	0.008882197967632668 0.02601156069364162
14 12 39 19	0.0009757441147686051 0.01625722543352601
14 14	0.01020408163265306 0.004696531791907515
14 14 16	0.008844621513944223 0.028901734104046242
14 14 16 36	0.007846637016229712 0.059248554913294796
14 14 24 8	0.008396797500488187 0.014450867052023121
14 14 24 13	0.033479979121616585 0.0773121387283237
14 14 25 14	0.01252913752913753 0.017702312138728325
14 14 28 8	0.019295558958652374 0.010115606936416185
14 14 30	0.0019314713949086413 0.014089595375722543
14 14 30 10	0.0052819177424418716 0.06864161849710983
14 14 30 13	0.021526808849910303 0.08417630057803469
14 14 32	0.001051421864684451 0.008670520231213872
14 14 32 10	0.003959112596537534 0.03865606936416185
14 14 32 12	0.0040015407233804775 0.09898843930635838
14 14 34 12	0.003906814447720936 0.05166184971098266
14 14 36	0.01066954384702991 0.035765895953757225
14 14 39 19	0.0013136501168287194 0.016979768786127166
14 16	0.02333641404805915 0.028540462427745664
14 16 10 16	0.008664955070603338 0.02167630057803468
14 16 14	0.032846715328467155 0.0025289017341040463
14 16 16	0.021055345479546236 0.04660404624277457
14 16 16 36	0.024997321168888822 0.07658959537572255
14 16 17	0.014642262895174708 0.012283236994219654
14 16 24 13	0.04101838755304102 0.08092485549132948
14 16 25 5	0.018582243633860976 0.009031791907514452
14 16 28 14	0.019075073601570167 0.028540462427745664
14 16 29 13	0.10094356418016735 0.03757225433526012
14 16 30	0.0041258380608561115 0.02167630057803468
14 16 30 10	0.008184996148735007 0.10115606936416185
14 16 30 12	0.007354520538529611 0.08489884393063583
14 16 32	0.0013413736615939793 0.014812138728323699
14 16 32 10	0.004929558733564443 0.056719653179190754
14 16 32 12	0.006013905242729541 0.14739884393063585
14 16 32 13	0.030426191585406995 0.10223988439306358
14 16 32 14	0.00785216601029991 0.06611271676300579
14 16 33 4	0.016428165521516765 0.03757225433526012
14 16 34 13	0.05 0.09898843930635838
14 16 34 30	0.0017261219792865361 0.0036127167630057803
14 16 36	0.028030715506073636 0.07947976878612717
14 16 36 16	0.011566375915293158 0.13800578034682082
14 16 36 36	0.016935738365132715 0.0921242774566474
14 16 36 37	0.016833667334669337 0.04263005780346821
14 16 37	0.02004120621839296 0.019508670520231215
14 17	0.032567049808429116 0.006141618497109827
14 17 16	0.020029673590504452 0.008309248554913294
14 17 30 13	0.038953134510042606 0.03684971098265896
14 17 32 13	0.04951644100580271 0.028901734104046242
14 17 36	0.019289340101522844 0.010115606936416185
14 17 37	0.07073170731707316 0.04010115606936416
14 17 37 36	0.030541012216404886 0.04010115606936416
14 19	0.012987012987012988 0.0072254335260115606
14 19 16	0.024017108076986347 0.011560693641618497
14 19 30 12	0.014394623332330223 0.028179190751445087
14 19 32 8	0.012833168805528134 0.004335260115606936
14 19 32 12	0.02036025789079683 0.053829479768786125
14 19 32 18	0.0022249003430054697 0.006141618497109827
14 19 36	0.013692377909630305 0.01300578034682081
14 19 36 16	0.01393055191337218 0.034320809248554913
14 19 38 18	0.0263067652966247 0.020592485549132948
14 19 39 18	0.00949367088607595 0.01625722543352601
14 19 39 19	0.005554120382330148 0.03106936416184971
14 24 4	0.11882453151618398 0.04046242774566474
14 24 4 16	0.015260096113312537 0.04660404624277457
14 24 7 4	0.13416777855433423 0.03865606936416185
14 24 7 13	0.14605298068732459 0.13872832369942195
14 24 8 14	0.009616876066387467 0.00939306358381503
14 24 11 12	0.01014973999122862 0.024566473988439308
14 24 12	0.027584428976540346 0.022760115606936415
14 24 13	0.14287511004905043 0.16618497109826588
14 24 14	0.032845271072417886 0.034320809248554913
14 24 17 12	0.013910355486862442 0.005780346820809248
14 24 27 4	0.16767101360576245 0.03829479768786127
14 24 27 13	0.1575299306868305 0.14414739884393063
14 24 29 4	0.03993344425956739 0.010115606936416185
14 25 4	0.0375896700143472 0.03684971098265896
14 25 4 16	0.00821372272463287 0.04154624277456647
14 25 4 30	0.002046162321382396 0.015534682080924855
14 25 5	0.012057718916781974 0.02926300578034682
14 25 5 16	0.01109078656012323 0.04263005780346821
14 25 5 36	0.024330688061393563 0.022760115606936415
14 25 7 5	0.022658949163189303 0.022398843930635837
14 25 7 9	0.01666276698866865 0.01300578034682081
14 25 7 13	0.10609460278956943 0.15534682080924855
14 25 7 14	0.023728813559322035 0.054190751445086706
14 25 8	0.014142842711384988 0.017702312138728325
14 25 9	0.004832543202324515 0.012644508670520232
14 25 9 12	0.0069166979053331265 0.06358381502890173
14 25 9 16	0.013167488741153763 0.016979768786127166
14 25 10	0.01482734600457757 0.05346820809248555
14 25 10 36	0.017795966741356643 0.04949421965317919
14 25 12	0.016384489350081924 0.03070809248554913
14 25 12 36	0.01075645228017694 0.05888728323699422
14 25 13	0.10696994610395542 0.18208092485549132
14 25 13 16	0.013984137896342997 0.06141618497109826
14 25 13 17	0.011606597434331093 0.02781791907514451
14 25 14	0.01299330158986361 0.0509393063583815
14 25 14 12	0.0020157174933659932 0.021315028901734104
14 25 14 14	0.006232603170761224 0.019147398843930637
14 25 14 16	0.015115518918315609 0.05997109826589595
14 25 14 37	0.030468169432747088 0.015534682080924855
14 25 16 13	0.03599797194524252 0.04226878612716763
14 25 18 12	0.007320362165286072 0.014089595375722543
14 25 27 13	0.1023672799718739 0.16257225433526012
14 25 27 14	0.023400050458329828 0.05166184971098266
14 25 29 4	0.030549494147986512 0.013728323699421965
14 28 4	0.030195177956371985 0.032153179190751446
14 28 4 16	0.009079571724054021 0.05744219653179191
14 28 4 17	0.005620915032679739 0.007586705202312138
14 28 4 36	0.011568029286150092 0.03865606936416185
14 28 5	0.007248035400930801 0.015534682080924855
14 28 5 12	0.0020965445839264915 0.015173410404624277
14 28 7 4	0.02626802942019295 0.03143063583815029
14 28 7 5	0.012647257955314828 0.018063583815028903
14 28 7 10	0.02067651665890521 0.0805635838150289
14 28 7 13	0.07880058145431189 0.16690751445086704
14 28 8	0.018479108282938958 0.04299132947976879
14 28 8 12	0.0034119439497006503 0.02384393063583815
14 28 9	0.009819121447028423 0.01300578034682081
14 28 9 12	0.008740592982138 0.0657514450867052
14 28 10	0.016705291618385475 0.078757225433526
14 28 10 14	0.0066864434713000895 0.008309248554913294
14 28 10 16	0.013917241122562311 0.1101878612716763
14 28 11 12	0.00817767065507446 0.06069364161849711
14 28 12	0.026068316968607386 0.054190751445086706
14 28 12 16	0.012208613963238291 0.05563583815028902
14 28 13	0.0963273383388627 0.2055635838150289
14 28 13 16	0.01438712087762796 0.09284682080924855
14 28 14	0.01645612643743273 0.053829479768786125
14 28 14 19	0.0017883475041571236 0.01083815028901734
14 28 15 5	0.010176557135850908 0.01300578034682081
14 28 15 12	0.010382847407502652 0.057803468208092484
14 28 27 13	0.0765749053943756 0.18027456647398843
14 28 27 14	0.01679529540872926 0.05635838150289017
14 28 29 13	0.07854001256640201 0.09754335260115607
14 28 31 13	0.05344889851932105 0.0675578034682081
14 28 35 8	0.021677599813526023 0.028901734104046242
14 28 35 10	0.01653128626260823 0.058164739884393066
14 28 36 13	0.057751164337990685 0.0625
14 28 37 13	0.04653061224489796 0.046242774566473986
14 29 5	0.01529051987767584 0.00939306358381503
14 29 7 4	0.021420112249626692 0.01625722543352601
14 29 8	0.02267739575713241 0.01625722543352601
14 29 9 5	0.025148780956037627 0.009031791907514452
14 29 10	0.025448235974551765 0.022760115606936415
14 29 10 16	0.028283624578460998 0.03901734104046243
14 29 12	0.01790008014961261 0.014089595375722543
14 29 13	0.1092896174863388 0.08092485549132948
14 29 14	0.020365094439168514 0.025289017341040464
14 29 15 14	0.021477176070314716 0.02384393063583815
14 29 17 14	0.012389380530973451 0.002167630057803468
14 29 27 4	0.014351409592784307 0.014089595375722543
14 29 27 13	0.10824284861489811 0.08634393063583815
14 29 27 14	0.019677065299795196 0.024566473988439308
14 30	0.001005151400929765 0.002890173410404624
14 30 4	0.040548021035150844 0.036127167630057806
14 30 7 10	0.03895884391109609 0.09429190751445087
14 30 7 13	0.14049452604979143 0.18894508670520233
14 30 8	0.01601453562072171 0.029985549132947976
14 30 8 19	0.000541921498800031 0.0025289017341040463
14 30 9	0.017439947351102335 0.014450867052023121
14 30 10	0.02934231601195489 0.10332369942196531
14 30 10 16	0.013736011319575884 0.12283236994219653
14 30 10 30	0.00047949074582860553 0.03070809248554913
14 30 10 36	0.020131101844295132 0.09031791907514451
14 30 11 12	0.0063273661587964795 0.05238439306358381
14 30 12	0.01906486821409847 0.06900289017341041
14 30 12 36	0.009469806898091305 0.09320809248554913
14 30 12 37	0.011855122230398168 0.041184971098265896
14 30 13	0.09484583261827127 0.21423410404624277
14 30 13 16	0.01586423169156982 0.10151734104046242
14 30 13 30	0.0007512922226229114 0.011199421965317919
14 30 14	0.020791264677286665 0.06430635838150289
14 30 14 12	0.0028746568631420407 0.024205202312138727
14 30 15 10	0.02000065791637883 0.07008670520231214
14 30 15 13	0.08213322477227622 0.12283236994219653
14 30 16 13	0.06772981394922556 0.06900289017341041
14 30 16 36	0.0029586493530889706 0.032153179190751446
14 30 29 13	0.07891086565630619 0.1069364161849711
14 30 30 10	0.009957073947869186 0.024927745664739886
14 30 32 13	0.06093189964157706 0.011560693641618497
14 30 32 14	0.006248140434394526 0.006141618497109827
14 30 34 12	0.011514195583596214 0.019147398843930637
14 30 34 13	0.06650971159505592 0.02781791907514451
14 30 35 5	0.008323854823699722 0.014812138728323699
14 30 36	0.004491498235482836 0.007947976878612716
14 30 37 4	0.02282541640962369 0.008309248554913294
14 32	0.0014427040395713108 0.0025289017341040463
14 32 4	0.033934252386002124 0.013728323699421965
14 32 4 16	0.00912309368191721 0.012644508670520232
14 32 8	0.022644927536231884 0.00939306358381503
14 32 10	0.013360239370955396 0.03251445086705202
14 32 10 14	0.013600572655690766 0.003973988439306358
14 32 10 36	0.008787849842391823 0.05708092485549133
14 32 10 37	0.009834050399508297 0.019147398843930637
14 32 12	0.020022959071040663 0.12355491329479769
14 32 12 10	0.004955130706203668 0.013728323699421965
14 32 12 16	0.009901113719222894 0.0968208092485549
14 32 12 23	0.004496133325340207 0.006141618497109827
14 32 12 30	0.0014009195095948828 0.03757225433526012
14 32 12 32	0.0005009555262816113 0.034320809248554913
14 32 12 36	0.006623175577150405 0.10765895953757225
14 32 12 37	0.008829507213540798 0.06972543352601156
14 32 13	0.14947437582128778 0.09284682080924855
14 32 14	0.013627254509018036 0.0328757225433526
14 32 14 16	0.01077013327467048 0.06936416184971098
14 32 14 30	0.0005127378737492858 0.01300578034682081
14 32 14 36	0.009801984711943225 0.0476878612716763
14 32 16	0.004677498769079271 0.004696531791907515
14 32 18	0.0018604651162790699 0.0036127167630057803
14 32 18 4	0.006297229219143577 0.001083815028901734
14 32 28 4	0.012628715756751506 0.011199421965317919
14 32 28 13	0.021228771228771228 0.03468208092485549
14 32 29 13	0.04031390670437796 0.12030346820809248
14 32 32 12	0.0068417077613399085 0.011560693641618497
14 32 34 13	0.01928845000230723 0.07333815028901734
14 32 35 12	0.014099931553730322 0.03757225433526012
14 32 36	0.0026166593981683385 0.0025289017341040463
14 32 36 12	0.01170925694086457 0.024566473988439308
14 32 36 16	0.0038721486905097155 0.0072254335260115606
14 32 37 13	0.038767923526287836 0.018063583815028903
14 32 38 12	0.00651078129375525 0.024927745664739886
14 33 4	0.08487002888247057 0.03684971098265896
14 33 4 16	0.016018056718482655 0.04841040462427745
14 33 5	0.022307904158633984 0.01625722543352601
14 33 7 5	0.03857128299194945 0.019147398843930637
14 33 7 13	0.1314889812233735 0.19291907514450868
14 33 7 14	0.04992073148250562 0.05708092485549133
14 33 8	0.027695004382120948 0.01842485549132948
14 33 9	0.01472942683317323 0.010476878612716763
14 33 10	0.0283629250677099 0.05238439306358381
14 33 10 36	0.01954919927132331 0.04407514450867052
14 33 12 23	0.039378238341968914 0.004696531791907515
14 33 13	0.15362632270023943 0.20122832369942195
14 33 13 16	0.026037545853412933 0.08526011560693642
14 33 13 37	0.03590024664291587 0.04190751445086705
14 33 14	0.036521739130434785 0.05635838150289017
14 33 14 12	0.003809252205088509 0.02203757225433526
14 33 16 12	0.021660649819494584 0.02023121387283237
14 33 27 4	0.08401536662769334 0.03901734104046243
14 33 27 10	0.027727973505395992 0.054190751445086706
14 33 27 13	0.12359258898731303 0.19797687861271676
14 33 27 14	0.04364191082591321 0.05455202312138728
14 33 35 13	0.08942675159235669 0.10440751445086706
14 33 36 13	0.11510791366906475 0.056719653179190754
14 34 4	0.03594877299847717 0.07369942196531792
14 34 4 12	0.001454769881855052 0.0036127167630057803
14 34 4 16	0.010104665404743347 0.10332369942196531
14 34 4 32	0.001024423244191023 0.012644508670520232
14 34 4 36	0.014888567978178072 0.0773121387283237
14 34 4 37	0.026696161484125586 0.035765895953757225
14 34 5	0.00969872059430458 0.039378612716763
14 34 5 14	0.00804009117307272 0.020953757225433526
14 34 5 17	0.008676048640524662 0.008670520231213872
14 34 7 4	0.06462371835320309 0.07514450867052024
14 34 7 8	0.023547222894255735 0.03504335260115607
14 34 7 9	0.027347237363231795 0.02023121387283237
14 34 7 10	0.030854133713664633 0.12138728323699421
14 34 7 12	0.019971352007072903 0.09356936416184972
14 34 7 13	0.1218122737141705 0.38222543352601157
14 34 7 14	0.03985111241768146 0.10404624277456648
14 34 8	0.016186340307935254 0.043713872832369945
14 34 8 10	0.007209123677834899 0.011921965317919074
14 34 8 12	0.0024655132311105546 0.028179190751445087
14 34 8 14	0.00488635168344856 0.023121387283236993
14 34 8 16	0.013747539783797684 0.0906791907514451
14 34 8 36	0.01967871259493992 0.05310693641618497
14 34 9	0.010698468388385868 0.019508670520231215
14 34 9 10	0.010309128131898555 0.07984104046242775
14 34 9 12	0.008569660877998231 0.12969653179190752
14 34 9 14	0.01399883572224183 0.06828034682080925
14 34 9 16	0.011269389738521766 0.036127167630057806
14 34 10	0.016761461204044193 0.1166907514450867
14 34 10 12	0.0007049794752810994 0.009754335260115607
14 34 10 16	0.01581132193349146 0.154985549132948
14 34 10 17	0.0067411281752068185 0.037210982658959536
14 34 10 30	0.0002079999767678909 0.03901734104046243
14 34 10 36	0.019166549876040846 0.12030346820809248
14 34 11 10	0.006943852773281077 0.052745664739884394
14 34 11 12	0.007732425030723835 0.09718208092485549
14 34 12	0.018040383978814963 0.12319364161849711
14 34 12 16	0.00794396818854396 0.1217485549132948
14 34 12 17	0.005392736870847365 0.0328757225433526
14 34 12 36	0.009458342940588733 0.13403179190751446
14 34 12 37	0.011440600402709134 0.07803468208092486
14 34 13	0.1394638206915238 0.5480491329479769
14 34 13 16	0.015125158744799345 0.16040462427745664
14 34 13 17	0.009601280170689425 0.06394508670520231
14 34 13 36	0.02747556863915967 0.1528179190751445
14 34 13 37	0.01956084332079433 0.08453757225433527
14 34 14	0.012300874654960258 0.11777456647398844
14 34 14 10	0.005643560502860702 0.020592485549132948
14 34 14 12	0.002216067747269311 0.04552023121387283
14 34 14 14	0.005662139202185554 0.03251445086705202
14 34 14 16	0.014456909693043508 0.1329479768786127
14 34 14 17	0.007830959292513333 0.03070809248554913
14 34 14 19	0.0037293609590085897 0.028901734104046242
14 34 14 30	0.0007482927545959867 0.029985549132947976
14 34 14 32	0.000642806126497897 0.014812138728323699
14 34 14 36	0.021507670531421077 0.09754335260115607
14 34 15 9	0.012942573355123357 0.01842485549132948
14 34 15 12	0.008416773694776612 0.13403179190751446
14 34 15 13	0.0741698731651703 0.23916184971098267
14 34 15 14	0.010820005856188737 0.09573699421965318
14 34 16 12	0.008326573973713867 0.0838150289017341
14 34 16 13	0.09580042807587276 0.1398121387283237
14 34 17 14	0.004473214477730704 0.026734104046242775
14 34 18 12	0.004151926895044203 0.052745664739884394
14 34 18 13	0.01639163916391639 0.02601156069364162
14 34 18 19	0.001178862277610037 0.019147398843930637
14 34 27 5	0.02811449526331873 0.036127167630057806
14 34 27 9	0.022499637570271097 0.019508670520231215
14 34 27 10	0.03225993832115247 0.11777456647398844
14 34 27 12	0.01986372745490982 0.07333815028901734
